,RACE,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,FOODSTAMPS_AMT_PERMONTH,HOUSEHOLD_PURCHASES_RESTAURANTS,HOUSEHOLD_PURCHASES_GROCERIES,FAMILY_INCOME,NUMBER_OWN_CHILDREN,YEAR
229,White Only,150.0,,,,,,2020
230,White Only,150.0,,,,,,2020
231,White Only,50.0,,,,,,2020
232,White Only,20.0,,,,,,2020
233,White Only,20.0,,,,,,2020
234,Black Only,100.0,,,,,,2020
235,Black Only,100.0,,,,,,2020
236,Black Only,100.0,,,,,,2020
237,Black Only,60.0,,,,,,2020
238,Black Only,60.0,,,,,,2020
239,Black Only,60.0,,,,,,2020
240,Black Only,60.0,,,,,,2020
241,Black Only,60.0,,,,,,2020
242,Black Only,60.0,,,,,,2020
243,Black Only,50.0,,,,,,2020
244,Black Only,50.0,,,,,,2020
245,Black Only,40.0,,,,,,2020
246,Black Only,40.0,,,,,,2020
247,Black Only,40.0,,,,,,2020
248,Black Only,100.0,,,,,,2020
249,Black Only,100.0,,,,,,2020
250,Black Only,100.0,,,,,,2020
251,Black Only,100.0,,,,,,2020
252,Black Only,100.0,,,,,,2020
253,Black Only,30.0,,,,,,2020
254,Black Only,30.0,,,,,,2020
255,Black Only,30.0,,,,,,2020
256,Black Only,200.0,,,,,,2020
257,Black Only,50.0,,,,,,2020
258,Black Only,40.0,,,,,,2020
259,Black Only,40.0,,,,,,2020
260,Black Only,40.0,,,,,,2020
261,Black Only,40.0,,,,,,2020
262,Black Only,40.0,,,,,,2020
263,Black Only,200.0,,,,,,2020
264,White Only,30.0,,,,,,2020
265,White Only,30.0,,,,,,2020
266,White Only,30.0,,,,,,2020
267,White Only,30.0,,,,,,2020
268,White Only,30.0,,,,,,2020
269,White Only,80.0,,,,,,2020
270,White Only,30.0,,,,,,2020
271,White Only,30.0,,,,,,2020
272,White Only,30.0,,,,,,2020
273,White Only,30.0,,,,,,2020
274,White Only,50.0,,,,,,2020
275,White Only,50.0,,,,,,2020
276,Black Only,100.0,,,,,,2020
277,Black Only,100.0,,,,,,2020
278,Black Only,100.0,,,,,,2020
279,White Only,200.0,,,,,,2020
280,White Only,200.0,,,,,,2020
281,White Only,200.0,,,,,,2020
282,Black Only,80.0,,,,,,2020
283,Black Only,80.0,,,,,,2020
284,Black Only,60.0,,,,,,2020
285,Black Only,60.0,,,,,,2020
286,Black Only,60.0,,,,,,2020
287,White Only,30.0,,,,,,2020
288,White Only,30.0,,,,,,2020
289,White Only,30.0,,,,,,2020
290,White Only,30.0,,,,,,2020
291,White Only,30.0,,,,,,2020
292,Asian Only,0.0,,,,,,2020
0,Black Only,,540.0,,,,,2020
1,Black Only,,540.0,,,,,2020
2,Black Only,,540.0,,,,,2020
3,Black Only,,200.0,,,,,2020
4,Black Only,,200.0,,,,,2020
5,Black Only,,200.0,,,,,2020
6,White Only,,130.0,,,,,2020
7,Black Only,,20.0,,,,,2020
8,White Only,,200.0,,,,,2020
9,Black Only,,500.0,,,,,2020
10,Black Only,,500.0,,,,,2020
11,Black Only,,500.0,,,,,2020
12,Black Only,,190.0,,,,,2020
13,Black Only,,100.0,,,,,2020
14,Black Only,,500.0,,,,,2020
15,Black Only,,500.0,,,,,2020
16,Black Only,,500.0,,,,,2020
17,Black Only,,500.0,,,,,2020
18,Black Only,,180.0,,,,,2020
19,Black Only,,600.0,,,,,2020
20,Black Only,,600.0,,,,,2020
21,Black Only,,600.0,,,,,2020
22,Black Only,,600.0,,,,,2020
23,Black Only,,600.0,,,,,2020
24,Black Only,,600.0,,,,,2020
25,Black Only,,220.0,,,,,2020
26,Black Only,,220.0,,,,,2020
27,Black Only,,220.0,,,,,2020
28,Black Only,,70.0,,,,,2020
29,White Only,,70.0,,,,,2020
30,White Only,,70.0,,,,,2020
31,Black Only,,160.0,,,,,2020
32,Black Only,,180.0,,,,,2020
33,Black Only,,180.0,,,,,2020
34,Black Only,,180.0,,,,,2020
35,Black Only,,180.0,,,,,2020
36,Black Only,,170.0,,,,,2020
37,Black Only,,120.0,,,,,2020
38,Black Only,,70.0,,,,,2020
39,Black Only,,90.0,,,,,2020
40,Black Only,,90.0,,,,,2020
41,Black Only,,110.0,,,,,2020
42,Black Only,,20.0,,,,,2020
43,Black Only,,300.0,,,,,2020
44,Black Only,,300.0,,,,,2020
45,Black Only,,300.0,,,,,2020
46,Black Only,,200.0,,,,,2020
47,Black Only,,200.0,,,,,2020
48,Black Only,,170.0,,,,,2020
49,Mixed race,,170.0,,,,,2020
50,Mixed race,,170.0,,,,,2020
51,Mixed race,,170.0,,,,,2020
52,Black Only,,260.0,,,,,2020
53,Black Only,,260.0,,,,,2020
54,Black Only,,30.0,,,,,2020
55,Black Only,,350.0,,,,,2020
56,Black Only,,350.0,,,,,2020
57,Black Only,,350.0,,,,,2020
58,Black Only,,190.0,,,,,2020
59,Black Only,,600.0,,,,,2020
60,Black Only,,600.0,,,,,2020
61,Black Only,,600.0,,,,,2020
62,Black Only,,600.0,,,,,2020
63,Black Only,,200.0,,,,,2020
64,Black Only,,200.0,,,,,2020
65,White Only,,130.0,,,,,2020
66,White Only,,270.0,,,,,2020
67,White Only,,270.0,,,,,2020
68,White Only,,200.0,,,,,2020
69,Black Only,,200.0,,,,,2020
70,Black Only,,200.0,,,,,2020
71,White Only,,100.0,,,,,2020
72,White Only,,100.0,,,,,2020
73,White Only,,100.0,,,,,2020
74,White Only,,100.0,,,,,2020
75,Black Only,,90.0,,,,,2020
76,Black Only,,10.0,,,,,2020
77,Black Only,,300.0,,,,,2020
78,Black Only,,300.0,,,,,2020
79,Black Only,,300.0,,,,,2020
80,Black Only,,300.0,,,,,2020
81,Black Only,,300.0,,,,,2020
82,Black Only,,300.0,,,,,2020
83,White Only,,280.0,,,,,2020
84,White Only,,280.0,,,,,2020
85,White Only,,280.0,,,,,2020
86,White Only,,380.0,,,,,2020
87,White Only,,380.0,,,,,2020
88,White Only,,380.0,,,,,2020
89,White Only,,380.0,,,,,2020
90,Mixed race,,220.0,,,,,2020
91,Mixed race,,220.0,,,,,2020
92,Mixed race,,220.0,,,,,2020
93,Black Only,,220.0,,,,,2020
94,Black Only,,220.0,,,,,2020
95,Black Only,,220.0,,,,,2020
96,Black Only,,200.0,,,,,2020
97,Black Only,,200.0,,,,,2020
98,Black Only,,200.0,,,,,2020
99,Black Only,,200.0,,,,,2020
100,Black Only,,200.0,,,,,2020
101,Black Only,,200.0,,,,,2020
102,Black Only,,200.0,,,,,2020
103,Black Only,,648.0,,,,,2020
104,Black Only,,648.0,,,,,2020
105,Black Only,,648.0,,,,,2020
106,Black Only,,648.0,,,,,2020
107,Black Only,,150.0,,,,,2020
108,Black Only,,150.0,,,,,2020
109,Black Only,,150.0,,,,,2020
110,Black Only,,150.0,,,,,2020
111,Black Only,,150.0,,,,,2020
112,White Only,,400.0,,,,,2020
113,White Only,,400.0,,,,,2020
114,White Only,,400.0,,,,,2020
115,White Only,,190.0,,,,,2020
116,White Only,,190.0,,,,,2020
117,Black Only,,360.0,,,,,2020
118,Black Only,,360.0,,,,,2020
119,White Only,,90.0,,,,,2020
120,White Only,,90.0,,,,,2020
121,White Only,,500.0,,,,,2020
122,White Only,,500.0,,,,,2020
123,White Only,,500.0,,,,,2020
124,Black Only,,190.0,,,,,2020
125,Black Only,,50.0,,,,,2020
126,Black Only,,50.0,,,,,2020
127,Black Only,,220.0,,,,,2020
128,Black Only,,220.0,,,,,2020
129,Black Only,,220.0,,,,,2020
130,Black Only,,648.0,,,,,2020
131,Black Only,,648.0,,,,,2020
132,Black Only,,648.0,,,,,2020
133,Black Only,,648.0,,,,,2020
134,Black Only,,648.0,,,,,2020
135,Black Only,,648.0,,,,,2020
136,White Only,,20.0,,,,,2020
137,White Only,,20.0,,,,,2020
138,White Only,,20.0,,,,,2020
139,Black Only,,648.0,,,,,2020
140,Black Only,,648.0,,,,,2020
141,Black Only,,648.0,,,,,2020
142,Black Only,,648.0,,,,,2020
143,Black Only,,648.0,,,,,2020
144,Black Only,,30.0,,,,,2020
145,Black Only,,200.0,,,,,2020
146,Black Only,,400.0,,,,,2020
147,Black Only,,400.0,,,,,2020
148,White Only,,540.0,,,,,2020
149,White Only,,540.0,,,,,2020
150,White Only,,540.0,,,,,2020
151,White Only,,540.0,,,,,2020
152,Black Only,,100.0,,,,,2020
153,Black Only,,300.0,,,,,2020
154,Black Only,,300.0,,,,,2020
155,Black Only,,300.0,,,,,2020
156,Black Only,,300.0,,,,,2020
157,Black Only,,300.0,,,,,2020
158,Black Only,,400.0,,,,,2020
159,Black Only,,400.0,,,,,2020
160,Black Only,,400.0,,,,,2020
161,Black Only,,140.0,,,,,2020
162,Black Only,,140.0,,,,,2020
163,Black Only,,140.0,,,,,2020
164,Black Only,,140.0,,,,,2020
165,Black Only,,140.0,,,,,2020
166,Black Only,,140.0,,,,,2020
167,Black Only,,140.0,,,,,2020
168,Black Only,,140.0,,,,,2020
169,Black Only,,140.0,,,,,2020
170,Black Only,,140.0,,,,,2020
171,Black Only,,200.0,,,,,2020
172,Black Only,,200.0,,,,,2020
173,Black Only,,200.0,,,,,2020
174,White Only,,300.0,,,,,2020
175,White Only,,300.0,,,,,2020
176,White Only,,170.0,,,,,2020
177,White Only,,360.0,,,,,2020
178,White Only,,360.0,,,,,2020
179,White Only,,360.0,,,,,2020
180,Black Only,,20.0,,,,,2020
181,Black Only,,20.0,,,,,2020
182,Black Only,,20.0,,,,,2020
183,Black Only,,20.0,,,,,2020
184,Black Only,,20.0,,,,,2020
185,Black Only,,20.0,,,,,2020
186,White Only,,130.0,,,,,2020
187,Black Only,,260.0,,,,,2020
188,Black Only,,260.0,,,,,2020
189,Black Only,,180.0,,,,,2020
190,Black Only,,180.0,,,,,2020
191,Black Only,,180.0,,,,,2020
192,Black Only,,190.0,,,,,2020
193,Black Only,,160.0,,,,,2020
194,Black Only,,390.0,,,,,2020
195,White Only,,190.0,,,,,2020
196,White Only,,190.0,,,,,2020
197,White Only,,300.0,,,,,2020
198,White Only,,300.0,,,,,2020
199,White Only,,300.0,,,,,2020
200,White Only,,600.0,,,,,2020
201,White Only,,600.0,,,,,2020
202,White Only,,600.0,,,,,2020
203,Black Only,,4.0,,,,,2020
204,Black Only,,4.0,,,,,2020
205,Black Only,,4.0,,,,,2020
206,Mixed race,,648.0,,,,,2020
207,White Only,,648.0,,,,,2020
208,Mixed race,,648.0,,,,,2020
209,Mixed race,,648.0,,,,,2020
210,Mixed race,,648.0,,,,,2020
211,Black Only,,180.0,,,,,2020
212,White Only,,40.0,,,,,2020
213,White Only,,40.0,,,,,2020
214,White Only,,40.0,,,,,2020
215,White Only,,40.0,,,,,2020
216,Black Only,,350.0,,,,,2020
217,Black Only,,350.0,,,,,2020
218,Black Only,,350.0,,,,,2020
219,Black Only,,100.0,,,,,2020
220,White Only,,360.0,,,,,2020
221,White Only,,360.0,,,,,2020
222,White Only,,360.0,,,,,2020
223,White Only,,360.0,,,,,2020
224,White Only,,360.0,,,,,2020
225,Black Only,,280.0,,,,,2020
226,Black Only,,280.0,,,,,2020
227,Black Only,,280.0,,,,,2020
228,Black Only,,280.0,,,,,2020
229,Asian Only,,0.0,,,,,2020
1,Black Only,,,10.0,,,,2020
2,Black Only,,,30.0,,,,2020
3,Black Only,,,30.0,,,,2020
7,Black Only,,,60.0,,,,2020
8,Black Only,,,60.0,,,,2020
9,Black Only,,,4.0,,,,2020
10,Black Only,,,60.0,,,,2020
11,Black Only,,,60.0,,,,2020
12,Black Only,,,60.0,,,,2020
13,Black Only,,,10.0,,,,2020
14,Black Only,,,10.0,,,,2020
30,Black Only,,,30.0,,,,2020
31,Black Only,,,30.0,,,,2020
32,Black Only,,,40.0,,,,2020
33,Black Only,,,40.0,,,,2020
40,White Only,,,60.0,,,,2020
42,White Only,,,30.0,,,,2020
43,White Only,,,30.0,,,,2020
49,White Only,,,10.0,,,,2020
50,White Only,,,10.0,,,,2020
52,Black Only,,,10.0,,,,2020
53,Black Only,,,10.0,,,,2020
54,Black Only,,,10.0,,,,2020
73,White Only,,,40.0,,,,2020
75,White Only,,,150.0,,,,2020
76,White Only,,,150.0,,,,2020
82,Black Only,,,50.0,,,,2020
83,Black Only,,,50.0,,,,2020
88,White Only,,,20.0,,,,2020
89,White Only,,,20.0,,,,2020
90,White Only,,,20.0,,,,2020
91,White Only,,,20.0,,,,2020
100,Black Only,,,50.0,,,,2020
101,Black Only,,,50.0,,,,2020
102,Black Only,,,50.0,,,,2020
105,White Only,,,60.0,,,,2020
106,White Only,,,60.0,,,,2020
107,White Only,,,60.0,,,,2020
109,White Only,,,20.0,,,,2020
110,White Only,,,40.0,,,,2020
115,White Only,,,30.0,,,,2020
128,White Only,,,30.0,,,,2020
137,Black Only,,,50.0,,,,2020
138,Black Only,,,50.0,,,,2020
139,Black Only,,,50.0,,,,2020
142,White Only,,,50.0,,,,2020
146,White Only,,,70.0,,,,2020
149,White Only,,,20.0,,,,2020
150,Black Only,,,20.0,,,,2020
153,White Only,,,30.0,,,,2020
154,White Only,,,50.0,,,,2020
155,White Only,,,50.0,,,,2020
156,White Only,,,50.0,,,,2020
157,White Only,,,50.0,,,,2020
159,White Only,,,20.0,,,,2020
160,White Only,,,20.0,,,,2020
161,White Only,,,20.0,,,,2020
166,Black Only,,,4.0,,,,2020
170,Black Only,,,40.0,,,,2020
171,Black Only,,,40.0,,,,2020
172,Black Only,,,40.0,,,,2020
173,Black Only,,,80.0,,,,2020
174,Black Only,,,80.0,,,,2020
190,Black Only,,,80.0,,,,2020
191,Black Only,,,40.0,,,,2020
192,Black Only,,,40.0,,,,2020
193,Black Only,,,40.0,,,,2020
195,White Only,,,150.0,,,,2020
196,White Only,,,150.0,,,,2020
197,White Only,,,30.0,,,,2020
198,White Only,,,30.0,,,,2020
199,White Only,,,200.0,,,,2020
203,Black Only,,,120.0,,,,2020
204,Black Only,,,120.0,,,,2020
205,Black Only,,,120.0,,,,2020
206,Black Only,,,120.0,,,,2020
215,Black Only,,,150.0,,,,2020
216,White Only,,,150.0,,,,2020
221,White Only,,,40.0,,,,2020
222,White Only,,,40.0,,,,2020
231,White Only,,,20.0,,,,2020
234,Black Only,,,40.0,,,,2020
235,Black Only,,,40.0,,,,2020
236,Black Only,,,40.0,,,,2020
237,Black Only,,,40.0,,,,2020
238,Black Only,,,40.0,,,,2020
239,Black Only,,,50.0,,,,2020
240,Black Only,,,50.0,,,,2020
241,Black Only,,,50.0,,,,2020
242,Black Only,,,50.0,,,,2020
243,Black Only,,,50.0,,,,2020
246,White Only,,,100.0,,,,2020
247,White Only,,,100.0,,,,2020
248,White Only,,,100.0,,,,2020
249,White Only,,,100.0,,,,2020
250,Black Only,,,50.0,,,,2020
251,Black Only,,,50.0,,,,2020
252,Black Only,,,50.0,,,,2020
253,Black Only,,,50.0,,,,2020
254,Black Only,,,50.0,,,,2020
255,Black Only,,,50.0,,,,2020
260,Black Only,,,60.0,,,,2020
261,Black Only,,,60.0,,,,2020
262,Black Only,,,60.0,,,,2020
282,Black Only,,,20.0,,,,2020
283,Black Only,,,20.0,,,,2020
284,Black Only,,,20.0,,,,2020
285,Black Only,,,20.0,,,,2020
290,White Only,,,10.0,,,,2020
294,White Only,,,60.0,,,,2020
295,White Only,,,80.0,,,,2020
296,White Only,,,80.0,,,,2020
297,White Only,,,80.0,,,,2020
314,Black Only,,,4.0,,,,2020
322,White Only,,,4.0,,,,2020
323,White Only,,,4.0,,,,2020
324,White Only,,,4.0,,,,2020
325,White Only,,,4.0,,,,2020
328,Black Only,,,4.0,,,,2020
329,White Only,,,40.0,,,,2020
330,White Only,,,40.0,,,,2020
341,Black Only,,,30.0,,,,2020
342,Black Only,,,30.0,,,,2020
343,Black Only,,,30.0,,,,2020
344,White Only,,,50.0,,,,2020
345,White Only,,,50.0,,,,2020
346,White Only,,,50.0,,,,2020
347,White Only,,,20.0,,,,2020
348,White Only,,,20.0,,,,2020
351,White Only,,,20.0,,,,2020
361,White Only,,,20.0,,,,2020
362,White Only,,,20.0,,,,2020
366,White Only,,,150.0,,,,2020
367,White Only,,,150.0,,,,2020
370,White Only,,,30.0,,,,2020
371,White Only,,,60.0,,,,2020
372,White Only,,,60.0,,,,2020
373,White Only,,,60.0,,,,2020
374,White Only,,,40.0,,,,2020
375,White Only,,,40.0,,,,2020
386,White Only,,,4.0,,,,2020
387,White Only,,,30.0,,,,2020
388,White Only,,,30.0,,,,2020
389,White Only,,,30.0,,,,2020
400,Black Only,,,20.0,,,,2020
404,Black Only,,,20.0,,,,2020
405,Black Only,,,20.0,,,,2020
413,White Only,,,60.0,,,,2020
414,White Only,,,60.0,,,,2020
415,White Only,,,60.0,,,,2020
416,White Only,,,60.0,,,,2020
418,White Only,,,30.0,,,,2020
419,White Only,,,30.0,,,,2020
421,White Only,,,20.0,,,,2020
422,White Only,,,20.0,,,,2020
428,White Only,,,60.0,,,,2020
429,White Only,,,60.0,,,,2020
430,White Only,,,50.0,,,,2020
431,White Only,,,50.0,,,,2020
432,White Only,,,30.0,,,,2020
437,White Only,,,90.0,,,,2020
438,White Only,,,90.0,,,,2020
439,White Only,,,90.0,,,,2020
470,White Only,,,20.0,,,,2020
471,White Only,,,20.0,,,,2020
472,White Only,,,20.0,,,,2020
476,Black Only,,,60.0,,,,2020
477,Black Only,,,60.0,,,,2020
479,Black Only,,,80.0,,,,2020
480,Black Only,,,100.0,,,,2020
481,Black Only,,,10.0,,,,2020
484,Black Only,,,30.0,,,,2020
487,White Only,,,30.0,,,,2020
498,White Only,,,70.0,,,,2020
499,White Only,,,70.0,,,,2020
506,White Only,,,30.0,,,,2020
507,White Only,,,30.0,,,,2020
511,Black Only,,,60.0,,,,2020
512,Black Only,,,60.0,,,,2020
513,White Only,,,30.0,,,,2020
515,White Only,,,40.0,,,,2020
516,White Only,,,40.0,,,,2020
517,White Only,,,40.0,,,,2020
518,White Only,,,40.0,,,,2020
521,Black Only,,,60.0,,,,2020
522,Black Only,,,60.0,,,,2020
532,White Only,,,200.0,,,,2020
533,White Only,,,200.0,,,,2020
546,Black Only,,,40.0,,,,2020
547,Black Only,,,40.0,,,,2020
553,White Only,,,20.0,,,,2020
554,White Only,,,20.0,,,,2020
555,White Only,,,20.0,,,,2020
556,White Only,,,20.0,,,,2020
569,White Only,,,100.0,,,,2020
570,White Only,,,100.0,,,,2020
585,White Only,,,30.0,,,,2020
588,White Only,,,100.0,,,,2020
589,White Only,,,100.0,,,,2020
592,Black Only,,,20.0,,,,2020
593,Mixed race,,,20.0,,,,2020
594,Mixed race,,,20.0,,,,2020
595,Mixed race,,,20.0,,,,2020
605,White Only,,,50.0,,,,2020
606,White Only,,,50.0,,,,2020
607,White Only,,,50.0,,,,2020
613,Black Only,,,20.0,,,,2020
630,White Only,,,70.0,,,,2020
631,White Only,,,70.0,,,,2020
632,White Only,,,70.0,,,,2020
633,White Only,,,70.0,,,,2020
637,Black Only,,,50.0,,,,2020
638,Black Only,,,40.0,,,,2020
639,Black Only,,,40.0,,,,2020
640,Black Only,,,30.0,,,,2020
641,Black Only,,,30.0,,,,2020
642,Black Only,,,40.0,,,,2020
643,Black Only,,,40.0,,,,2020
644,Black Only,,,40.0,,,,2020
647,White Only,,,20.0,,,,2020
657,Black Only,,,80.0,,,,2020
658,Black Only,,,80.0,,,,2020
662,White Only,,,50.0,,,,2020
663,White Only,,,50.0,,,,2020
664,White Only,,,50.0,,,,2020
665,White Only,,,50.0,,,,2020
668,White Only,,,100.0,,,,2020
669,White Only,,,100.0,,,,2020
670,White Only,,,100.0,,,,2020
679,White Only,,,80.0,,,,2020
680,White Only,,,80.0,,,,2020
681,White Only,,,80.0,,,,2020
682,White Only,,,50.0,,,,2020
694,White Only,,,100.0,,,,2020
695,White Only,,,100.0,,,,2020
696,White Only,,,100.0,,,,2020
697,White Only,,,100.0,,,,2020
701,White Only,,,20.0,,,,2020
713,Black Only,,,30.0,,,,2020
714,Black Only,,,30.0,,,,2020
716,White Only,,,20.0,,,,2020
717,White Only,,,20.0,,,,2020
722,White Only,,,30.0,,,,2020
724,White Only,,,4.0,,,,2020
725,White Only,,,4.0,,,,2020
726,White Only,,,4.0,,,,2020
727,White Only,,,4.0,,,,2020
740,White Only,,,20.0,,,,2020
743,White Only,,,20.0,,,,2020
744,White Only,,,20.0,,,,2020
753,Black Only,,,20.0,,,,2020
754,Black Only,,,20.0,,,,2020
769,White Only,,,30.0,,,,2020
770,White Only,,,30.0,,,,2020
771,White Only,,,30.0,,,,2020
772,White Only,,,30.0,,,,2020
773,White Only,,,30.0,,,,2020
774,White Only,,,30.0,,,,2020
782,White Only,,,50.0,,,,2020
783,White Only,,,50.0,,,,2020
784,White Only,,,10.0,,,,2020
785,White Only,,,10.0,,,,2020
786,White Only,,,50.0,,,,2020
795,Black Only,,,40.0,,,,2020
796,Black Only,,,40.0,,,,2020
798,Black Only,,,20.0,,,,2020
799,Black Only,,,20.0,,,,2020
800,Black Only,,,20.0,,,,2020
804,Black Only,,,200.0,,,,2020
805,Black Only,,,200.0,,,,2020
808,White Only,,,90.0,,,,2020
809,White Only,,,90.0,,,,2020
811,White Only,,,30.0,,,,2020
823,Black Only,,,50.0,,,,2020
824,Black Only,,,50.0,,,,2020
825,Black Only,,,50.0,,,,2020
826,Black Only,,,50.0,,,,2020
828,White Only,,,200.0,,,,2020
829,White Only,,,200.0,,,,2020
830,White Only,,,200.0,,,,2020
831,White Only,,,200.0,,,,2020
832,White Only,,,200.0,,,,2020
836,White Only,,,20.0,,,,2020
837,White Only,,,80.0,,,,2020
838,White Only,,,80.0,,,,2020
839,White Only,,,30.0,,,,2020
840,White Only,,,30.0,,,,2020
841,White Only,,,30.0,,,,2020
842,White Only,,,80.0,,,,2020
843,White Only,,,80.0,,,,2020
844,White Only,,,80.0,,,,2020
850,White Only,,,30.0,,,,2020
851,White Only,,,30.0,,,,2020
852,Black Only,,,20.0,,,,2020
853,White Only,,,70.0,,,,2020
854,White Only,,,70.0,,,,2020
855,White Only,,,70.0,,,,2020
856,White Only,,,70.0,,,,2020
859,White Only,,,40.0,,,,2020
860,White Only,,,40.0,,,,2020
861,White Only,,,40.0,,,,2020
862,White Only,,,40.0,,,,2020
866,Black Only,,,20.0,,,,2020
869,Black Only,,,40.0,,,,2020
870,Black Only,,,40.0,,,,2020
871,Black Only,,,40.0,,,,2020
875,Black Only,,,50.0,,,,2020
876,Black Only,,,50.0,,,,2020
877,Black Only,,,50.0,,,,2020
878,Black Only,,,50.0,,,,2020
879,White Only,,,200.0,,,,2020
880,White Only,,,200.0,,,,2020
881,White Only,,,200.0,,,,2020
882,White Only,,,200.0,,,,2020
883,White Only,,,200.0,,,,2020
884,White Only,,,30.0,,,,2020
885,White Only,,,30.0,,,,2020
886,White Only,,,40.0,,,,2020
887,White Only,,,40.0,,,,2020
911,White Only,,,60.0,,,,2020
912,White Only,,,100.0,,,,2020
913,White Only,,,100.0,,,,2020
914,White Only,,,100.0,,,,2020
919,White Only,,,60.0,,,,2020
928,Black Only,,,40.0,,,,2020
929,Black Only,,,40.0,,,,2020
934,White Only,,,80.0,,,,2020
935,White Only,,,80.0,,,,2020
936,White Only,,,80.0,,,,2020
937,White Only,,,80.0,,,,2020
942,White Only,,,20.0,,,,2020
943,White Only,,,20.0,,,,2020
945,White Only,,,50.0,,,,2020
946,White Only,,,50.0,,,,2020
947,White Only,,,50.0,,,,2020
948,White Only,,,50.0,,,,2020
949,White Only,,,60.0,,,,2020
950,White Only,,,60.0,,,,2020
956,Black Only,,,30.0,,,,2020
957,Black Only,,,30.0,,,,2020
958,Black Only,,,30.0,,,,2020
963,White Only,,,50.0,,,,2020
969,White Only,,,20.0,,,,2020
970,White Only,,,20.0,,,,2020
971,White Only,,,20.0,,,,2020
972,White Only,,,20.0,,,,2020
975,White Only,,,20.0,,,,2020
981,White Only,,,60.0,,,,2020
982,White Only,,,60.0,,,,2020
983,White Only,,,60.0,,,,2020
984,White Only,,,60.0,,,,2020
990,White Only,,,20.0,,,,2020
991,White Only,,,30.0,,,,2020
996,White Only,,,20.0,,,,2020
997,White Only,,,20.0,,,,2020
1001,White Only,,,80.0,,,,2020
1002,White Only,,,80.0,,,,2020
1003,White Only,,,80.0,,,,2020
1004,White Only,,,150.0,,,,2020
1005,White Only,,,150.0,,,,2020
1006,White Only,,,150.0,,,,2020
1007,White Only,,,150.0,,,,2020
1008,White Only,,,4.0,,,,2020
1010,White Only,,,30.0,,,,2020
1011,White Only,,,30.0,,,,2020
1012,White Only,,,30.0,,,,2020
1013,White Only,,,30.0,,,,2020
1016,White Only,,,100.0,,,,2020
1017,White Only,,,100.0,,,,2020
1018,White Only,,,100.0,,,,2020
1019,White Only,,,100.0,,,,2020
1021,Black Only,,,100.0,,,,2020
1022,Black Only,,,100.0,,,,2020
1023,Black Only,,,100.0,,,,2020
1037,Black Only,,,200.0,,,,2020
1038,Black Only,,,200.0,,,,2020
1039,Black Only,,,200.0,,,,2020
1040,Black Only,,,200.0,,,,2020
1041,Black Only,,,30.0,,,,2020
1042,Black Only,,,30.0,,,,2020
1043,Black Only,,,30.0,,,,2020
1044,Black Only,,,30.0,,,,2020
1045,Black Only,,,20.0,,,,2020
1053,Black Only,,,10.0,,,,2020
1054,White Only,,,10.0,,,,2020
1055,Black Only,,,50.0,,,,2020
1056,Black Only,,,50.0,,,,2020
1068,Black Only,,,30.0,,,,2020
1069,Black Only,,,30.0,,,,2020
1070,Black Only,,,30.0,,,,2020
1071,Black Only,,,30.0,,,,2020
1072,Black Only,,,30.0,,,,2020
1073,Black Only,,,30.0,,,,2020
1090,Black Only,,,100.0,,,,2020
1091,Black Only,,,100.0,,,,2020
1092,Black Only,,,100.0,,,,2020
1093,Black Only,,,100.0,,,,2020
1094,Black Only,,,100.0,,,,2020
1116,White Only,,,10.0,,,,2020
1117,White Only,,,10.0,,,,2020
1139,Black Only,,,10.0,,,,2020
1150,Black Only,,,20.0,,,,2020
1151,Black Only,,,20.0,,,,2020
1156,Black Only,,,10.0,,,,2020
1157,Black Only,,,10.0,,,,2020
1159,Black Only,,,100.0,,,,2020
1164,Black Only,,,30.0,,,,2020
1165,Black Only,,,30.0,,,,2020
1173,White Only,,,30.0,,,,2020
1174,White Only,,,30.0,,,,2020
1195,Black Only,,,30.0,,,,2020
1196,Black Only,,,30.0,,,,2020
1204,White Only,,,20.0,,,,2020
1205,White Only,,,20.0,,,,2020
1206,White Only,,,20.0,,,,2020
1216,White Only,,,4.0,,,,2020
1217,White Only,,,4.0,,,,2020
1218,White Only,,,4.0,,,,2020
1228,White Only,,,40.0,,,,2020
1229,White Only,,,40.0,,,,2020
1230,White Only,,,40.0,,,,2020
1232,Black Only,,,30.0,,,,2020
1233,Black Only,,,30.0,,,,2020
1234,Black Only,,,40.0,,,,2020
1235,Black Only,,,40.0,,,,2020
1236,Black Only,,,40.0,,,,2020
1242,Black Only,,,50.0,,,,2020
1246,White Only,,,30.0,,,,2020
1247,White Only,,,30.0,,,,2020
1248,White Only,,,30.0,,,,2020
1254,White Only,,,40.0,,,,2020
1255,White Only,,,40.0,,,,2020
1256,Black Only,,,60.0,,,,2020
1257,Black Only,,,60.0,,,,2020
1258,Black Only,,,60.0,,,,2020
1259,Black Only,,,60.0,,,,2020
1260,Black Only,,,60.0,,,,2020
1261,Black Only,,,40.0,,,,2020
1264,White Only,,,100.0,,,,2020
1265,Black Only,,,100.0,,,,2020
1266,Black Only,,,100.0,,,,2020
1267,Black Only,,,100.0,,,,2020
1272,White Only,,,200.0,,,,2020
1273,White Only,,,200.0,,,,2020
1274,White Only,,,40.0,,,,2020
1275,White Only,,,40.0,,,,2020
1276,White Only,,,40.0,,,,2020
1278,White Only,,,30.0,,,,2020
